ICPC2B_ICD10_Kode;ICPC2_Kode;ICPC2B_tekst;icpc2_Kap;icpc2_type;ICPC2B_kode
L609;S22;Negl symptomer/plager;S;1;S220000
L604;S22;Beaus linjer;S;1;S220001
R683;S22;Clubbing av fingre;S;1;S220002
L605;S22;Gule negler syndrom;S;1;S220003
L609;S22;Negl forandringer INA;S;1;S220004
L609;S22;Negl fortykket/deformert;S;1;S220005
L601;S22;Onykolyse;S;1;S220006
R683;S22;Trommestikkefingre;S;1;S220007
R683;S22;Urglassnegler;S;1;S220008
L620;S22;«Clubbing» av negler ved pakydermoperiostose;S;1;S220009
L628;S22;Neglelidelse ved annen sykdom klassifisert annet sted;S;1;S220010
L659;S23;Håravfall/skallethet;S;1;S230000
L639;S23;Alopecia areata;S;1;S230001
L630;S23;Alopecia totalis;S;1;S230002
L649;S23;Alopesi androgen;S;1;S230003
L639;S23;Alopesi flekkvis;S;1;S230004
L659;S23;Alopesi INA;S;1;S230005
L669;S23;Håravfall med follikulitt;S;1;S230006
L659;S23;Håravfall/hårtap;S;1;S230007
L649;S23;Skallethet;S;1;S230008
L659;S23;Tap av hår;S;1;S230009
L631;S23;Alopecia universalis;S;1;S230010
L651;S23;Anagen effluvium;S;1;S230011
L668;S23;Annen spesifisert alopesi med arrdannelse;S;1;S230012
L648;S23;Annen spesifisert androgen alopesi;S;1;S230013
L638;S23;Annen spesifisert flekkvis alopesi;S;1;S230014
L658;S23;Annet spesifisert hårtap uten arrdannelse;S;1;S230015
L662;S23;Folliculitis decalvans;S;1;S230016
L664;S23;Folliculitis ulerythematosa reticulata;S;1;S230017
L640;S23;Legemiddelutløst androgen alopesi;S;1;S230018
L661;S23;Lichen planopilaris;S;1;S230019
L652;S23;Mucinøs alopesi;S;1;S230020
L632;S23;Ophiasis;S;1;S230021
L663;S23;Perifolliculitis capitis abscedens;S;1;S230022
L660;S23;Pseudopelade;S;1;S230023
L650;S23;Telogen effluvium;S;1;S230024
L679;S24;Hår/hodebunn symptomer/plager IKA;S;1;S240000
L671;S24;Grått hår (prematurt);S;1;S240001
L680;S24;Hirsutisme;S;1;S240002
L689;S24;Hypertrikose;S;1;S240003
L678;S24;Hår oppfliset;S;1;S240004
L679;S24;Hår symptomer/plager;S;1;S240005
L678;S24;Hår tørt/tynt;S;1;S240006
L671;S24;Hårfarge variasjoner;S;1;S240007
L689;S24;Hårvekst økt;S;1;S240008
L688;S24;Annen spesifisert hypertrikose;S;1;S240009
L681;S24;Hypertrichosis lanuginosa acquisita;S;1;S240010
L682;S24;Lokalisert hypertrikose;S;1;S240011
L683;S24;Polytriki;S;1;S240012
L670;S24;Trichorrhexis nodosa;S;1;S240013
Z711;S26;Engstelig for kreft i huden;S;1;S260000
Z711;S27;Engstelig for hudsykdom IKA;S;1;S270000
Z736;S28;Redusert funksjonsevne pga hudproblem;S;1;S280000
Z736;S28;Funksjonshemning hudskade;S;1;S280001
Z736;S28;Funksjonshemning hudsykdom;S;1;S280002
R238;S29;Hud symptomer/plager IKA;S;1;S290000
R238;S29;Appelsinhud;S;1;S290001
R233;S29;Bloduttredelse hud spontane;S;1;S290002
R233;S29;Blåflekker huden spontane;S;1;S290003
R233;S29;Ekkymose spontan;S;1;S290004
R238;S29;Navle symptomer/plager;S;1;S290005
R233;S29;Petekkier;S;1;S290006
B029;S70;Herpes zoster;S;2;S700000
B029;S70;Helvetesild;S;2;S700001
B023;S70;Herpes zoster ophtalmicus;S;2;S700002
B022;S70;Nevralgi postherpetisk;S;2;S700003
B020;S70;Zosterencefalitt;S;2;S700004
B027;S70;Disseminert herpes zoster;S;2;S700005
B028;S70;Herpes zoster med annen komplikasjon;S;2;S700006
B021;S70;Zostermeningitt;S;2;S700007
B009;S71;Herpes simplex IKA;S;2;S710000
B000;S71;Eczema herpeticum;S;2;S710001
B001;S71;Forkjølelsessår herpetisk;S;2;S710002
B001;S71;Herpes simplex ansikt;S;2;S710003
B009;S71;Herpes simplex INA;S;2;S710004
B001;S71;Herpes simplex lepper;S;2;S710005
B008;S71;Herpes simplex neglerot;S;2;S710006
B001;S71;Herpesdermatitt vesikulær;S;2;S710007
B001;S71;Munnsår herpetisk;S;2;S710008
B86;S72;Infestasjon av midd;S;2;S720000
B882;S72;Antropodeinfestasjon IKA;S;2;S720001
B880;S72;Middermatitt IKA;S;2;S720002
B880;S72;Middsykdom INA;S;2;S720003
B86;S72;Scabies;S;2;S720004
B86;S72;Skabb;S;2;S720005
B889;S73;Infestasjon av parasitt IKA;S;2;S730000
B853;S73;Flatlus;S;2;S730001
B870;S73;Fluelarve;S;2;S730002
B888;S73;Flåttinfestasjon hud;S;2;S730003
B850;S73;Hodelus;S;2;S730004
B883;S73;Igleinfestasjon hud;S;2;S730005
B851;S73;Kroppslus;S;2;S730006
B870;S73;Larva migrans;S;2;S730007
B889;S73;Loppeinfestasjon hud;S;2;S730008
B852;S73;Lus;S;2;S730009
B879;S73;Myiasis;S;2;S730010
B889;S73;Parasitter hud IKA;S;2;S730011
B852;S73;Pedikulose;S;2;S730012
B881;S73;Sandlopper;S;2;S730013
B854;S73;Blandet pedikulose og ftiriasis;S;2;S730014
B871;S73;Myiasis i sår;S;2;S730015
B874;S73;Myiasis i øre;S;2;S730016
B878;S73;Myiasis med annen spesifisert lokalisasjon;S;2;S730017
B873;S73;Nasofaryngeal myiasis;S;2;S730018
B872;S73;Okulær myiasis;S;2;S730019
B359;S74;Ringorm/hudsopp IKA;S;2;S740000
B359;S74;Dermatofytose;S;2;S740001
B359;S74;Dermatomykose;S;2;S740002
B359;S74;Favus;S;2;S740003
B353;S74;Fotsopp IKA;S;2;S740004
B359;S74;Hudmykose;S;2;S740005
B353;S74;Hudsopp føtter IKA;S;2;S740006
B352;S74;Hudsopp hender;S;2;S740007
B350;S74;Hudsopp hodebunn;S;2;S740008
B359;S74;Hudsopp INA;S;2;S740009
B354;S74;Hudsopp kropp;S;2;S740010
B356;S74;Hudsopp lyske/skritt;S;2;S740011
B351;S74;Hudsopp negler;S;2;S740012
B350;S74;Hudsopp skjegg;S;2;S740013
B354;S74;Kroppssopp/ringorm på kropp;S;2;S740014
B356;S74;Lyskesopp/skrittsopp;S;2;S740015
B359;S74;Mykose INA;S;2;S740016
B359;S74;Mykotisk eksem INA;S;2;S740017
B359;S74;Mykotisk utslett INA;S;2;S740018
B351;S74;Neglesopp;S;2;S740019
B369;S74;Overfladisk soppsykdom INA;S;2;S740020
B360;S74;Pityriasis versicolor;S;2;S740021
B359;S74;Ringorm INA;S;2;S740022
B350;S74;Tinea barbae;S;2;S740023
B350;S74;Tinea capitis;S;2;S740024
B354;S74;Tinea corporis;S;2;S740025
B356;S74;Tinea cruris;S;2;S740026
B352;S74;Tinea manus;S;2;S740027
B353;S74;Tinea pedis;S;2;S740028
B351;S74;Tinea unguium;S;2;S740029
B358;S74;Annen spesifisert hudsoppsykdom;S;2;S740030
B368;S74;Annen spesifisert overfladisk soppsykdom;S;2;S740031
B355;S74;Kronisk kroppssopp;S;2;S740032
B363;S74;Svart piedra;S;2;S740033
B362;S74;Tinea blanca;S;2;S740034
B361;S74;Tinea nigra;S;2;S740035
B372;S75;Candidainfeksjon i huden;S;2;S750000
B372;S75;Fotsopp candida;S;2;S750001
B372;S75;Intertrigo candidainfeksjon;S;2;S750002
B372;S75;Moniliasisinfeksjon hud/negler;S;2;S750003
B372;S75;Neglesopp candida;S;2;S750004
B372;S75;Soppinfeksjon hud candida;S;2;S750005
L089;S76;Hudinfeksjon IKA;S;2;S760000
L032;S76;Cellulitt ansikt;S;2;S760001
L031;S76;Cellulitt ekstremitet IKA;S;2;S760002
L038;S76;Cellulitt IKA;S;2;S760003
L039;S76;Cellulitt INA;S;2;S760004
L033;S76;Cellulitt trunkus;S;2;S760005
L080;S76;Dermatitt purulent;S;2;S760006
L088;S76;Ektyma;S;2;S760007
A46;S76;Erysipelas;S;2;S760008
L081;S76;Erytrasma;S;2;S760009
L039;S76;Flegmone;S;2;S760010
L089;S76;Hudinfeksjon hårbunn;S;2;S760011
L039;S76;Lymfangitt akutt;S;2;S760012
A679;S76;Pinta INA;S;2;S760013
L080;S76;Pyodermi;S;2;S760014
L980;S76;Pyogent granulom;S;2;S760015
A46;S76;Rosen;S;2;S760016
A46;S76;Streptokokkinfeksjon hud;S;2;S760017
A669;S76;Yaws INA;S;2;S760018
A667;S76;Annen manifestasjon ved «yaws»;S;2;S760019
A662;S76;Annen tidlig hudlesjon ved «yaws»;S;2;S760020
A673;S76;Blandet lesjon ved pinta;S;2;S760021
A665;S76;Gangosa;S;2;S760022
A664;S76;Gumma eller ulcus ved «yaws»;S;2;S760023
A663;S76;Hyperkeratose ved «yaws»;S;2;S760024
A671;S76;Intermediær lesjon ved pinta;S;2;S760025
A666;S76;Knokkel- eller leddlesjon ved «yaws»;S;2;S760026
A668;S76;Latent «yaws»;S;2;S760027
A661;S76;Multiple papillomer og «wet crab yaws»;S;2;S760028
A660;S76;Primær lesjon ved «yaws»;S;2;S760029
A670;S76;Primær lesjon ved pinta;S;2;S760030
A672;S76;Sen lesjon ved pinta;S;2;S760031
C449;S77;Ondartet svulst i huden;S;2;S770000
C449;S77;Basalcellekarsinom;S;2;S770001
C460;S77;Kaposis sarkom i hud;S;2;S770002
C439;S77;Malignt melanom hud;S;2;S770003
C449;S77;Plateepitelkarsinom hud;S;2;S770004
C449;S77;Ulcus rodens;S;2;S770005
C433;S77;Malignt melanom i annen eller uspesifisert del av ansikt;S;2;S770006
C434;S77;Malignt melanom i hodebunn eller på hals;S;2;S770007
C430;S77;Malignt melanom på leppe;S;2;S770008
C436;S77;Malignt melanom på overekstremitet eller skulder;S;2;S770009
C435;S77;Malignt melanom på trunkus;S;2;S770010
C437;S77;Malignt melanom på underekstremitet eller hofte;S;2;S770011
C432;S77;Malignt melanom på øre eller i ytre øregang;S;2;S770012
C431;S77;Malignt melanom på øyelokk eller øyevinkel;S;2;S770013
C443;S77;Ondartet svulst i hud i annen eller uspesifisert del av ansikt;S;2;S770014
C444;S77;Ondartet svulst i hud i hodebunn eller på hals;S;2;S770015
C440;S77;Ondartet svulst i hud på leppe;S;2;S770016
C446;S77;Ondartet svulst i hud på overekstremitet eller skulder;S;2;S770017
C445;S77;Ondartet svulst i hud på trunkus;S;2;S770018
C447;S77;Ondartet svulst i hud på underekstremitet eller hofte;S;2;S770019
C442;S77;Ondartet svulst i hud på øre eller i ytre øregang;S;2;S770020
C441;S77;Ondartet svulst i hud på øyelokk eller øyevinkel;S;2;S770021
C438;S77;Overlappende malignt melanom i hud;S;2;S770022
C448;S77;Overlappende ondartet svulst i hud;S;2;S770023
D179;S78;Lipom;S;2;S780000
D179;S78;Lipom hud/underhud;S;2;S780001
D173;S78;Lipom i hud eller subkutant vev med annen eller uspesifisert lokalisasjon;S;2;S780002
D172;S78;Lipom i hud eller subkutant vev på ekstremitet;S;2;S780003
D170;S78;Lipom i hud eller subkutant vev på hode, i ansikt eller på hals;S;2;S780004
D171;S78;Lipom i hud eller subkutant vev på trunkus;S;2;S780005
D174;S78;Lipom i intratorakalt organ;S;2;S780006
D175;S78;Lipom i intraabdominalt organ;S;2;S780007
D176;S78;Lipom i sædleder;S;2;S780008
D177;S78;Lipom med annen spesifisert lokalisasjon;S;2;S780009
D239;S79;Godartet/uspesifisert svulst i huden IKA;S;2;S790000
D049;S79;Carcinoma in situ hud;S;2;S790001
D239;S79;Dermatofibrom;S;2;S790002
D239;S79;Dermoidcyste hud;S;2;S790003
D239;S79;Godartet svulst hud;S;2;S790004
D239;S79;Hudtumor godartet;S;2;S790005
D039;S79;Melanoma in situ;S;2;S790006
D239;S79;Seboréisk vorte;S;2;S790007
D485;S79;Uspesifisert svulst hud;S;2;S790008
D044;S79;Carcinoma in situ i hud i hodebunn eller på hals;S;2;S790009
D048;S79;Carcinoma in situ i hud med annen lokalisasjon;S;2;S790010
D043;S79;Carcinoma in situ i hud på annen eller uspesifisert del av ansikt;S;2;S790011
D040;S79;Carcinoma in situ i hud på leppe;S;2;S790012
D046;S79;Carcinoma in situ i hud på overekstremitet eller skulder;S;2;S790013
D045;S79;Carcinoma in situ i hud på trunkus;S;2;S790014
D047;S79;Carcinoma in situ i hud på underekstremitet eller hofte;S;2;S790015
D042;S79;Carcinoma in situ i hud på øre eller i ytre øregang;S;2;S790016
D041;S79;Carcinoma in situ i hud på øyelokk eller i øyevinkel;S;2;S790017
D234;S79;Godartet svulst i hud i hodebunn eller på hals;S;2;S790018
D233;S79;Godartet svulst i hud på annen eller uspesifisert del av ansikt;S;2;S790019
D230;S79;Godartet svulst i hud på leppe;S;2;S790020
D236;S79;Godartet svulst i hud på overekstremitet eller skulder;S;2;S790021
D235;S79;Godartet svulst i hud på trunkus;S;2;S790022
D237;S79;Godartet svulst i hud på underekstremitet eller hofte;S;2;S790023
D232;S79;Godartet svulst i hud på øre eller i ytre øregang;S;2;S790024
D231;S79;Godartet svulst i hud på øyelokk eller i øyevinkel;S;2;S790025
D033;S79;Melanoma in situ i annen eller uspesifisert del av ansikt;S;2;S790026
D034;S79;Melanoma in situ i hodebunn eller på hals;S;2;S790027
D030;S79;Melanoma in situ i leppe;S;2;S790028
D038;S79;Melanoma in situ med annen lokalisasjon;S;2;S790029
D036;S79;Melanoma in situ på overekstremitet eller skulder;S;2;S790030
D035;S79;Melanoma in situ på trunkus;S;2;S790031
D037;S79;Melanoma in situ på underekstremitet eller hofte;S;2;S790032
D032;S79;Melanoma in situ på øre eller i ytre øregang;S;2;S790033
D031;S79;Melanoma in situ på øyelokk eller i øyevinkel;S;2;S790034
L569;S80;Solutløst keratose/solforbrenning;S;2;S800000
L570;S80;Aktinisk keratose;S;2;S800001
L574;S80;Cutis laxa senilis;S;2;S800002
L578;S80;Dermatitt solutløst kronisk;S;2;S800003
L562;S80;Fotokontaktdermatitt;S;2;S800004
L570;S80;Keratose INA;S;2;S800005
L560;S80;Legemiddelreaksjon fototoksisk;S;2;S800006
L564;S80;Polymorf lyseksem;S;2;S800007
L589;S80;Røntgendermatitt;S;2;S800008
L570;S80;Senil keratose;S;2;S800009
L578;S80;Soldermatitt kronisk;S;2;S800010
L564;S80;Soleksem;S;2;S800011
L559;S80;Solforbrenning;S;2;S800012
L570;S80;Solutløst keratose;S;2;S800013
L563;S80;Solutløst urticaria;S;2;S800014
L599;S80;Strålingsskade hud/underhud INA;S;2;S800015
L590;S80;Varmeerytem;S;2;S800016
L575;S80;Aktinisk granulom;S;2;S800017
L571;S80;Aktinisk retikuloid;S;2;S800018
L580;S80;Akutt radiodermatitt;S;2;S800019
L568;S80;Annen spesifisert akutt hudforandring som skyldes ultrafiolett stråling;S;2;S800020
L558;S80;Annen spesifisert solforbrenning;S;2;S800021
L598;S80;Annen spesifisert strålingsrelatert lidelse i hud eller underhud;S;2;S800022
L573;S80;Civattes poikiloderma;S;2;S800023
L572;S80;Cutis rhomboidalis nuchae;S;2;S800024
L561;S80;Fotoallergisk legemiddelreaksjon;S;2;S800025
L581;S80;Kronisk radiodermatitt;S;2;S800026
L551;S80;Solforbrenning av andre grad;S;2;S800027
L550;S80;Solforbrenning av første grad;S;2;S800028
L552;S80;Solforbrenning av tredje grad;S;2;S800029
L579;S80;Uspesifisert hudforandring som skyldes kronisk eksposisjon for ikke-ioniserende stråling;S;2;S800030
D180;S81;Hemangiom/lymfangiom;S;2;S810000
D180;S81;Angiom INA;S;2;S810001
D180;S81;Angiom senilt;S;2;S810002
D180;S81;Hemangiom;S;2;S810003
D181;S81;Lymfangiom;S;2;S810004
D229;S82;Pigmentnevus;S;2;S820000
D229;S82;Føflekk;S;2;S820001
D229;S82;Melanocyttnevus håret;S;2;S820002
D229;S82;Melanocyttnevus INA;S;2;S820003
D229;S82;Melanocyttnevus pigmentert;S;2;S820004
D229;S82;Nevus håret;S;2;S820005
D229;S82;Nevus pigmentert;S;2;S820006
D229;S82;Nevus;S;2;S820007
D223;S82;Melanocyttnevus i annen eller uspesifisert del av ansikt;S;2;S820008
D224;S82;Melanocyttnevus i hodebunn eller på hals;S;2;S820009
D220;S82;Melanocyttnevus på leppe;S;2;S820010
D226;S82;Melanocyttnevus på overekstremitet eller skulder;S;2;S820011
D225;S82;Melanocyttnevus på trunkus;S;2;S820012
D227;S82;Melanocyttnevus på underekstremitet eller hofte;S;2;S820013
D222;S82;Melanocyttnevus på øre eller i ytre øregang;S;2;S820014
D221;S82;Melanocyttnevus på øyelokk eller i øyevinkel;S;2;S820015
Q849;S83;Medfødt feil i hud/underhud IKA;S;2;S830000
Q828;S83;Medfødt follikulær keratose;S;2;S830001
Q825;S83;Fødselsmerke INA;S;2;S830002
Q809;S83;Iktyose medfødt;S;2;S830003
Q819;S83;Medfødt feil epidermolysis bullosa;S;2;S830004
Q849;S83;Medfødt feil hud INA;S;2;S830005
Q842;S83;Medfødt feil hår/hårdannelse;S;2;S830006
Q846;S83;Medfødt feil negl;S;2;S830007
Q825;S83;Nevus medfødt;S;2;S830008
Q818;S83;Annen spesifisert epidermolysis bullosa;S;2;S830009
Q808;S83;Annen spesifisert medfødt iktyose;S;2;S830010
Q848;S83;Annen spesifisert medfødt misdannelse i hud eller underhud;S;2;S830011
Q820;S83;Arvelig lymfødem;S;2;S830012
Q824;S83;Ektodermal dysplasi;S;2;S830013
Q812;S83;Epidermolysis bullosa dystrophica;S;2;S830014
Q811;S83;Epidermolysis bullosa letalis;S;2;S830015
Q810;S83;Epidermolysis bullosa simplex;S;2;S830016
Q804;S83;Harlekinfoster;S;2;S830017
Q800;S83;Ichthyosis vulgaris;S;2;S830018
Q823;S83;Incontinentia pigmenti;S;2;S830019
Q802;S83;Lamellær iktyose;S;2;S830020
Q822;S83;Mastocytose;S;2;S830021
Q840;S83;Medfødt alopesi;S;2;S830022
Q803;S83;Medfødt bulløs iktyosiform erytrodermi;S;2;S830023
Q845;S83;Medfødt forstørret eller hypertrofisk negl;S;2;S830024
Q844;S83;Medfødt leukonyki;S;2;S830025
Q843;S83;Medfødt mangel på negl;S;2;S830026
Q841;S83;Medfødt morfologisk forstyrrelse av hår, ikke klassifisert annet sted;S;2;S830027
Q829;S83;Uspesifisert medfødt misdannelse i hud;S;2;S830028
Q801;S83;X-bundet iktyose;S;2;S830029
Q821;S83;Xeroderma pigmentosum;S;2;S830030
L010;S84;Brennkopper;S;2;S840000
L010;S84;Impetigo;S;2;S840001
L00;S84;Pemphigus neonatorum;S;2;S840002
L00;S84;SSSS (staphylococcal scalded skin syndrome);S;2;S840003
L011;S84;Impetiginisering av annen dermatose;S;2;S840004
L059;S85;Pilonidalcyste/-fistel;S;2;S850000
L050;S85;Abscess pilonidalcyste;S;2;S850001
L050;S85;Abscess sakralcyste;S;2;S850002
L059;S85;Pilonidalcyste;S;2;S850003
L059;S85;Pilonidalsinus;S;2;S850004
L059;S85;Sakralcyste;S;2;S850005
L059;S85;Tvilling sakralt;S;2;S850006
L219;S86;Seboréisk dermatitt;S;2;S860000
L210;S86;Crusta lactea;S;2;S860001
L219;S86;Erytroskvamøs dermatose;S;2;S860002
L210;S86;Flass;S;2;S860003
L211;S86;Seboréisk dermatitt spedbarn;S;2;S860004
L219;S86;Seboréisk eksem;S;2;S860005
L210;S86;Seborrhoea capitis;S;2;S860006
L218;S86;Annen spesifisert seboréisk dermatitt;S;2;S860007
L209;S87;Atopisk dermatitt/eksem;S;2;S870000
L208;S87;Atopiske vinterføtter;S;2;S870001
L208;S87;Barneeksem;S;2;S870002
L208;S87;Dermatitis palmoplantaris sicca;S;2;S870003
L209;S87;Dermatitt atopisk;S;2;S870004
L208;S87;Eksem allergisk (intrinsic);S;2;S870005
L209;S87;Eksem atopisk;S;2;S870006
L208;S87;Eksem i bøyeside av ledd IKA;S;2;S870007
L208;S87;Eksem infantilt;S;2;S870008
L208;S87;Nevrodermatitt atopisk;S;2;S870009
L200;S87;Prurigo Besnier;S;2;S870010
L309;S88;Kontaktdermatitt/allergisk dermatitt IKA;S;2;S880000
L239;S88;Allergisk kontakteksem INA;S;2;S880001
L309;S88;Dermatitt INA;S;2;S880002
L303;S88;Dermatitt infeksiøs;S;2;S880003
L272;S88;Dermatitt matvareutløst;S;2;S880004
L309;S88;Eksem INA;S;2;S880005
L272;S88;Eksem matvareutløst;S;2;S880006
L309;S88;Hudallergi;S;2;S880007
L304;S88;Intertriginøst erytem;S;2;S880008
L239;S88;Kontaktdermatitt allergisk INA;S;2;S880009
L230;S88;Kontaktdermatitt allergisk som skyldes metaller;S;2;S880010
L259;S88;Kontaktdermatitt INA;S;2;S880011
L249;S88;Kontaktdermatitt toksisk INA;S;2;S880012
L240;S88;Kontaktdermatitt toksisk som skyldes vaskemidler;S;2;S880013
L250;S88;Kontaktdermatitt uspesifisert som skyldes kosmetikk;S;2;S880014
L259;S88;Kontakteksem INA;S;2;S880015
L230;S88;Kromallergi;S;2;S880016
L230;S88;Nikkelallergi;S;2;S880017
L300;S88;Nummulær dermatitt;S;2;S880018
L255;S88;Planteutslett;S;2;S880019
L235;S88;Allergisk kontaktdermatitt som skyldes annet kjemisk produkt;S;2;S880020
L238;S88;Allergisk kontaktdermatitt som skyldes annet spesifisert stoff;S;2;S880021
L234;S88;Allergisk kontaktdermatitt som skyldes fargestoff;S;2;S880022
L231;S88;Allergisk kontaktdermatitt som skyldes klebemiddel;S;2;S880023
L237;S88;Allergisk kontaktdermatitt som skyldes kontakt med plante, unntatt matvarer;S;2;S880024
L232;S88;Allergisk kontaktdermatitt som skyldes kosmetikk;S;2;S880025
L233;S88;Allergisk kontaktdermatitt som skyldes legemiddel i kontakt med hud;S;2;S880026
L236;S88;Allergisk kontaktdermatitt som skyldes matvare i kontakt med hud;S;2;S880027
L308;S88;Annen spesifisert dermatitt;S;2;S880028
L278;S88;Dermatitt som skyldes annet spesifisert inntatt stoff;S;2;S880029
L279;S88;Dermatitt som skyldes uspesifisert inntatt stoff;S;2;S880030
L245;S88;Toksisk kontaktdermatitt som skyldes annet kjemisk produkt;S;2;S880031
L248;S88;Toksisk kontaktdermatitt som skyldes annet spesifisert stoff;S;2;S880032
L247;S88;Toksisk kontaktdermatitt som skyldes kontakt med plante, unntatt matvarer;S;2;S880033
L243;S88;Toksisk kontaktdermatitt som skyldes kosmetikk;S;2;S880034
L244;S88;Toksisk kontaktdermatitt som skyldes legemiddel i kontakt med hud;S;2;S880035
L242;S88;Toksisk kontaktdermatitt som skyldes løsemiddel;S;2;S880036
L246;S88;Toksisk kontaktdermatitt som skyldes matvare i kontakt med hud;S;2;S880037
L241;S88;Toksisk kontaktdermatitt som skyldes olje eller smøremiddel;S;2;S880038
L253;S88;Uspesifisert kontaktdermatitt som skyldes annet kjemisk produkt;S;2;S880039
L258;S88;Uspesifisert kontaktdermatitt som skyldes annet spesifisert stoff;S;2;S880040
L252;S88;Uspesifisert kontaktdermatitt som skyldes fargestoff;S;2;S880041
L251;S88;Uspesifisert kontaktdermatitt som skyldes legemiddel i kontakt med hud;S;2;S880042
L254;S88;Uspesifisert kontaktdermatitt som skyldes matvare i kontakt med hud;S;2;S880043
L22;S89;Bleiedermatitt;S;2;S890000
L22;S89;Bleieerytem;S;2;S890001
L22;S89;Bleieutslett;S;2;S890002
L42;S90;Pityriasis rosea;S;2;S900000
L409;S91;Psoriasis;S;2;S910000
L404;S91;Psoriasis guttata;S;2;S910001
L409;S91;Psoriasis INA;S;2;S910002
L408;S91;Psoriasis invers;S;2;S910003
L405;S91;Psoriasis med artropati;S;2;S910004
L401;S91;Psoriasis pustularis;S;2;S910005
